Id,Name
1320,KONEX
1321,KONAT
1322,KONAKION
1323,KOMBOGLYZE
1324,KOGENATE
1325,KOFRON
1326,KLINOTAL
1327,KYTRIL
1328,LACRILUBE
1329,LACRIMART
1330,LACRYVISC
1331,LAMICOSIL
1332,LAMBDAXEL
1333,LAMBDALINA
1334,LAITOS
1335,LAIRESP
1336,LAINEMA
1337,LAIMOQUALIN
1338,LAGROBEN
1339,LAGRIMAS ARTIFICIALES
1340,LAGRICEL OFTENO
1341,LAFOR
1342,LAFARCAINA
1343,LADRYL
1344,LADOGAL
1345,LACTULONA
1346,LACTOFILUS
1347,LACTOFERRINA
1348,LACTOBACILOS ACIDOFILOS
1349,LACTISONA
1350,LACTIBON
1351,LACTEST
1352,LACTEOL
1353,LACTBET
1354,LACTATO
1355,LACTACYD FEMINA
1356,LAMISIL
1357,PROLEUKIN
1358,LOPERAN
1359,LOPID
1360,MIFEGYNE
1361,MIEL DE MAIZ
1362,MIDAZOLAM 
1363,MIDAZOLAM
1364,MIDAZEPIN
1365,MIDACINA
1366,MICTUROL
1367,MICROSER FORTE
1368,MICROGYNON
1369,MICROGOTERO
1370,MICROFERRUM
1371,MIFEPRISTONA 
1372,MICRODIOL
1373,MICRALAX CITRATOLAURIL SULFATO
1374,MICOZOL
1375,MICORT
1376,MICONAZOL
1377,MICOFLUX
1378,MICOFENOLATO MOFETILO 
1379,MICOFEET
1380,MICLAST
1381,MICIFRONA
1382,MICETAL
1383,MICARDIS
1384,MICRALAX MACROGOL
1385,MICANOL
1386,MIFLONIDE
1387,MIGRADORIXINA
1388,MIOFLEX
1389,MINUSCOL
1390,MINURIN
1391,MINULET
1392,MINOXIDIL 
1393,MINOVITA
1394,MINODIAB
1395,MINOCIN
1396,MINOCICLINA
1397,MINITRAN
1398,MINIPRES
1399,MIGLUSTAT 
1400,MINIGYNON-MINIGYNON CD
1401,MIMPARA
1402,MILROSINA
1403,MILIL
1404,MILICAL
1405,MILAX
1406,MIL-PAR
1407,MIKELAN
1408,MIGTAN
1409,MIGREN
1410,MIGRAVAL
1411,MIGRALEVE
1412,MINESSE
1413,MIBG
1414,MIBELLIUM
1415,MIACALCIC
1416,METILPREDNISOLONA
1417,METILFENIDATO 
1418,METILCANFOR
1419,METICORTEN
1420,METICORTELONE
1421,METICEL
1422,METHOTREXATO
1423,METHERGIN
1424,METFORMINA
1425,METFORMIN
1426,METFIL
1427,METILTIONINO CLORURO DE (AZUL DE METILENO)
1428,METEORIL
1429,METENAMINA
1430,METATRACE
1431,METASTRON
1432,METASPRAY
1433,METASEDIN
1434,METAMUCIL
1435,METAMIZOL 
1436,METALYSE
1437,METALGIAL
1438,METAIODOBENCILGUANIDINA
1439,METABOLIMAX
1440,METENOLONA
1441,METIRCORTEN
1442,METOCARBAMOL
1443,METOCLOPRAMIDA
1444,MEZONEX
1445,MEZAVANT
1446,MEVAREN
1447,MEVALOTIN
1448,MEVALN
1449,METVIX
1450,METROVAXA
1451,METROVAX
1452,METRONIDAZOL 
1453,METROMIDA
1454,METROGYL
1455,METRIS
1456,"METREN, TAB"
1457,"METREN, SUSP"
1458,METRAMIDA
1459,METOXIFILIN
1460,METOXALENO
1461,METOTREXATO
1462,METORMIN
1463,METORFEDRIN
1464,METOPROLOL
1465,METOPIRONE
1466,METOJECT
1467,METOCLOROPRAMIDA
1468,METOCLOPRAMIDA CLORHIDRATO
1469,MIOL
1470,MESTRANOL
1471,MIOSEN
1472,MIOZETS
1473,MOZOBIL
1474,MOZARIN
1475,MOXON
1476,MOXIFLOXACINO 
1477,MOXIFLOXACINA
1478,MOXETIN
1479,MOXEN
1480,MOVIPREP
1481,MOVIMEX
1482,MOVILAT
1483,MOVICOL
1484,MPAL
1485,MOVALIS
1486,MOTOSOL
1487,MOTENS
1488,MOSEGOR
1489,MORRY
1490,MORGENXIL
1491,MORFINA
1492,MOONVAL
1493,MONUROL
1494,MONUKAST
1495,MONTELUKAST
1496,MONTAIR
1497,MOTRIN
1498,MONOVO
1499,MST CONTINUS
1500,MUCIPLAZMA
1501,MUPIROCINA
1502,MUPIROCIN
1503,MUNTEL
1504,MULTIVITAMINAS
1505,MULTIVIT NATURA
1506,MULTIVIRAL
1507,MULTILOAD
1508,MULTIHANCE
1509,MULTIBIC
1510,MULTI-THICK
1511,MULTAQ
1512,MUCIBRON
1513,MUKIAL
1514,MUCOSOLVAN
1515,MUCOSAN
1516,MUCORAMA
1517,MUCOLIPTO
1518,MUCOLIN
1519,MUCOFLUID
1520,MUCOFAR
1521,MUCOBROL
1522,MUCOANGIN
1523,MUCOACTIOL
1524,MUCLAR
1525,MUCOVITAL
1526,MONOSULPA
1527,MONORD
1528,MONOPROST
1529,MIXTARD
1530,MITOXANTRONE
1531,MITOXANTRONA
1532,MITOMYCIN-C
1533,MITOMICINA
1534,MITEN
1535,MISYO
1536,MISULVAN
1537,MISOONE
1538,MISOFAR
1539,MISODEL
1540,MIZOLEN
1541,MISELLIM
1542,MIRUBAL
1543,MIRTAZAPINA 
1544,MIRENA
1545,MIRELLE
1546,MIRCOL
1547,MIRCERA
1548,MIRAZUL
1549,MIRAPEXIN
1550,MIRAPEX
1551,MIRACLAR
1552,MIPIL
1553,MIRVASO
1554,MMENEPIM
1555,MMERONEM
1556,MOBIC
1557,MONOPRIL
1558,MONONITRATO DE ISOSORBIDA 
1559,MONONINE
1560,MONOLITUM
1561,MONOFERRO
1562,MONOCID
1563,MONKASTA
1564,MOMICINE
1565,MOMETASONA
1566,MOMETA-DOME
1567,MOMEN
1568,MOMATE
1569,MOLSIDAIN
1570,MOLGRAMOSTIM
1571,MOLAXOLE
1572,MOFLOX
1573,MODUS
1574,MODURETIC
1575,MODULO CALORICO
1576,MODIODAL
1577,MODIGRAF
1578,MODETE
1579,MODERAN
1580,MODANE
1581,MODAFINILO 
1582,MIOVIT
1583,MESTINON
1584,MESTINON
1585,MESTEROLONA
1586,MADESSOL
1587,MADESOL
1588,MADECASSOL
1589,MACUGEN
1590,MACROTEC
1591,MACROGOTERO
1592,MACROGOL 
1593,MACRODANTINA
1594,MABTHERA
1595,MABOCAINA
1596,MABENDAZOL
1597,MADONIL
1598,MAALOX
1599,LYXUMIA
1600,LYSODREN
1601,LYRICA
1602,LYNPARZA
1603,LYCOPODIUM
1604,LYCOCOR
1605,LUVOX
1606,LUVERIS
1607,LUTROPINA ALFA
1608,LUTRATE
1609,LUTOL
1610,M-M RVAXPRO
1611,LUTINUS
1612,MADOPAR
1613,MAGNESIA 
1614,MANTINEX
1615,MANITOL
1616,MANIDON
1617,MANIDOL
1618,MANIDIPINO 
1619,MANHAE
1620,MANGANESO
1621,MANERIX 
1622,MANDELAMINE
1623,MALTOFERFOL
1624,MALLEN
1625,MAGION
1626,MALENA
1627,MALANDIL
1628,MAILEN
1629,MAGNUROL
1630,MAGNOGENE
1631,MAGNEVISTAN
1632,MAGNEVIST
1633,MAGNETOLUX
1634,MAGNESIUM
1635,MAGNESIO SULFATO DE
1636,MAGNESIO
1637,MAGNESIA SAN PELLEGRINO
1638,MALARONE
1639,LUTIDE
1640,LUSEDAN
1641,LURAMON
1642,LOVASTATINA 
1643,LOTRISONE
1644,LOTRICOMB
1645,LOTESOFT
1646,LOTEMICIN
1647,LOSFERRON
1648,LOSEC
1649,LOSARTAN POTASICO
1650,LOSARTAN
1651,LORNOXICAM 
1652,LORMETAZEPAM 
1653,LOVIR
1654,LOREX
1655,LORAZEPAMIL
1656,LORAZEPAM
1657,LORAVAL
1658,LORATADINA
1659,LORAPSED
1660,LORAMET
1661,LORADEX
1662,LORACET
1663,LORACERT
1664,LOPRESOR
1665,LOPINAVIR-RITONAVIR
1666,LORECORT
1667,LOVISCOL
1668,LOWPRES
1669,LOXIFAN
1670,LUPRON
1671,LUPRATRAC
1672,LUPIDON
1673,LUPASSIN
1674,LUPAID
1675,LUNDIRAN
1676,LUNAFEM
1677,LUMINALETAS
1678,LUMINAL
1679,LUMIGAN
1680,LUMBAX
1681,LUKASTAB
1682,LUIVAC
1683,LUFFEEL
1684,LUEVA
1685,LUDIOMIL
1686,LUCENTIS
1687,LUBRISTESIC
1688,LUBRILAX
1689,LUBRICID
1690,LUASE
1691,LUADEI
1692,LTRATE  VITAMINA D
1693,LPAL D
1694,LOXONIN
1695,MANZAILLA
1696,MARADEX
1697,MARAVIROC
1698,MARINA
1699,MENJUGATE
1700,MENIZOL
1701,MENINGO A+C
1702,MENINGITEC
1703,MENEPIM
1704,MENCEVAX
1705,MENAVEN
1706,MENALMINA
1707,MENALGIL
1708,MENALCOL
1709,MENADIONA
1710,MENLISVIT
1711,MENADERM
1712,MEMABIX
1713,MELOXIM
1714,MELOXICAN
1715,MELOXICAM
1716,MELOVAX
1717,MELODENE
1718,MELOCOX
1719,MELIVAL
1720,MELIANE
1721,MELFALAN
1722,MELAX
1723,MEMANTINA 
1724,MENOFEM
1725,MENOP-OFF
1726,MENOPUR
1727,MESNA
1728,MESIGYNA INSTAYECT
1729,MESALAZINA
1730,MERTHIOLATE
1731,MEROPENEN
1732,MEROPENEM
1733,MERONEM
1734,MERODEX
1735,MERITENE
1736,MERIONAL
1737,MERIOFERT
1738,MERIESTRA
1739,MERCUROCROMO
1740,MERCROMINA
1741,MERCINDOL
1742,MERCILON
1743,MERCAPTOPURINA 
1744,MEPIVACAINA
1745,MEPENTOL
1746,MEPADOL
1747,MEPACT
1748,MENVEO
1749,MENTOBOX
1750,MENTIS
1751,MENOSTAT
1752,MELANASA
1753,LOPESTOP
1754,MELACOX
1755,MEKINIST
1756,MAXITROL
1757,MAXIPIRO
1758,MAXIPIME
1759,MAXIL FORT
1760,MAXIL
1761,MAXIDEX
1762,MAXICORT
1763,MAXIBOL
1764,MAXEPA
1765,MAXAQUIN
1766,MAXALT-RPD
1767,MAXITROLUI
1768,MAXALT
1769,MATRIFEN
1770,MATILOL
1771,MATIGEL
1772,MATERNAVIT
1773,MATERNA
1774,MASTICAL
1775,MASDIL
1776,MASCARTIL
1777,MARVELON
1778,MARTESIA
1779,MARIXINO
1780,MAX VITAL
1781,MAXPIL
1782,MAYESTA
1783,MAYGACE
1784,MEIACT
1785,MEGION
1786,MEGESTROL
1787,MEGEFREN
1788,MEGANEST
1789,MEGAMILBEDOCE
1790,MEGACE
1791,MEGA-NEUBION
1792,MEDROXIPROGESTERONA
1793,MEDROL
1794,MEDRISONA
1795,MEDINAIT
1796,MEDIKINET
1797,MEDIHONEY
1798,MEDIGRIP 
1799,MEDIGESTIC
1800,MEDIGESIC
1801,MEDIDOL
1802,MEDICEBRAN
1803,MEDEZOL
1804,MEDEBIN
1805,MECLORETAMINA
1806,MEBENDAZOL
1807,MAYUL
1808,MAYORCITOS GOLD
1809,MEL
1810,JALRA
1811,PROLYTE
1812,PROMEDINA
1813,TUBERBUT
1814,TRYPTANOL
1815,TRUSOPT
1816,TRULICITY 
1817,TRUCTUM
1818,TROZOLET
1819,TROXERUTINA
1820,TROVIA
1821,TROSIDU¥AS
1822,TROSET
1823,TROSDERM
1824,TULIUM
1825,TROPOCER
1826,TROPIN
1827,TROPICAMIDA
1828,TROPHAMINE
1829,TROPARGAL
1830,TRONOXAL
1831,TROMALYT
1832,TROFALGON
1833,TROBALT
1834,TRIZIVIR
1835,TRIZIVIR
1836,TRIYODRONINA
1837,TROPISETRON
1838,TRIXERA
1839,TUMETIL
1840,TWINRIX
1841,ULTRA-TECHNEKOW
1842,ULTRA COREGA
1843,ULTRA 
1844,ULTIVA
1845,ULTIBRO BREEZHALER
1846,ULGARIN
1847,ULF
1848,ULCOTENAL
1849,ULCON
1850,ULCIZONE
1851,ULCIRAM
1852,TUMS
1853,ULCETRAX
1854,ULCERAL
1855,ULCENOL
1856,UBTEST
1857,UBISTESIN
1858,TYPHIM VI
1859,TYLEX
1860,TYLENOL
1861,TYKERB
1862,TYGACIL
1863,TYFLOX
1864,TYBY
1865,ULCESEP
1866,TRIVEL
1867,TRIVASTAL AP
1868,TRIUMEQ
1869,TRIFOCUM
1870,TRIFLUSAL
1871,TRIFLUOPERAZINA
1872,TRIESENCE
1873,TRIDIAVIR
1874,TRIDETARMON
1875,TRIDESILON
1876,TRIDERM
1877,TRICOLAM
1878,TRICICLOR
1879,TRICEFI
1880,TRIGLISTEROL
1881,TRIBEMUTINA
1882,TRIAXIS
1883,TRIAPIN
1884,TRIALONA
1885,TRIALMIN
1886,TRIAGYNON
1887,TRI-MINULET
1888,TRI-LUMA
1889,TRI-BRAN NOW
1890,TRH PREM
1891,TRETINOINA
1892,TRETINAX
1893,TRIAZOLAM
1894,TRIGON DEPOT
1895,TRIGYNOVIN
1896,TRILEPTAL
1897,TRITTICO
1898,TRITEN
1899,TRITAURIN
1900,TRITANRIX
1901,TRITALAC
1902,TRISEQUENS
1903,TRISENOX
1904,TRIQUILAR
1905,TRIPUR
1906,TRIOMUNE
1907,TRIO-CREMA
1908,TRINORDIOL
1909,TRINORDIOL
1910,TRINOMIA
1911,TRINITRATO DE GLICERILO
1912,TRINISPRAY
1913,TRINIPATCH 
1914,TRIMOXAL
1915,TRIMETROPRIN SULFA
1916,TRIMETOPRIN SULFA&nbsp;
1917,TRIMETOPRIMA - SULFAMETOXAZOL
1918,TRIMETAZIDINA 
1919,TRIMETABOL
1920,TRIMEBUTINA
1921,TRILOMBRIN
1922,ULTRACAIN EPINEFRINA
1923,TRESIBA
1924,ULTRACET
1925,ULTRALAN-M
1926,VADROMAR
1927,VADITON
1928,VADIRAL
1929,VADIPAL
1930,"VACUNA TRIPLE VIRAL (SRP) CONTRA SARAMPION, RUBOLA Y PAROTIDITIS"
1931,VACUNA RECOMBINANTE CONTRA HEPATITIS B
1932,VACUNA POLIOMIELITICA
1933,VACUNA PENTAVALENTE CONTRA ROTAVIRUS
1934,"VACUNA PENTAVALENTE CONTRA DIFTERIA, TOS FERINA, TTANOS, HEPATITIS B, E INFECCIONES INVASIVAS POR HAEMOPHILUS INFLUENZAE TIPO B (DPT+HB+HIB)"
1935,VACUNA MSD ANTI-PARDITIS
1936,VACUNA GRIPE PANDEMICA
1937,VAGAMOX
1938,VACUNA DOBLE VIRAL (SR) CONTRA SARAMPION Y RUBEOLA
1939,VACUNA CONTRA ROTAVIRUS
1940,VACUNA CONTRA LA VARICELA
1941,VACUNA CONTRA LA HEPATITIS A
1942,VACUNA CONTRA EL VIRUS DEL PAPILOMA HUMANO
1943,"VACUNA CONTRA DIFTERIA, TOS FERINA, TETANOS, HEPATITIS B, POLIOMIELITIS Y HAEMOPHILUS INFLUENZAE TIPO B"
1944,VACUNA CONJUGADA ANTIHAEMOPHILUS INFLUENZAE TIPO B
1945,VACUNA BCG
1946,VACUNA ATENUADA CONTRA VARICELA
1947,VACUNA ANTITIFOIDICA INACTIVADA
1948,VACUNA ANTISARAMPION
1949,VACUNA ANTIRRUBEOLA
1950,"VACUNA DE REFUERZO CONTRA DIFTERIA, TETANOS Y TOSFERINA ACELULAR (TDPA)"
1951,VACUNA ANTIRRABICA
1952,VAGIFEM
1953,VALCIVIR
1954,VALTREX
1955,VALTREX
1956,VALSARTAN CON HIDROCLORAZIDA
1957,VALSARTAN
1958,VALSANHCT
1959,VALSAN
1960,VALS
1961,VALPRON
1962,VALPROATO DE SODIO
1963,VALPRESAN
1964,VALPEN
1965,VALACICLOVIR
1966,VALPAX
1967,VALMONAL
1968,VALMOCODIN
1969,VALIXA
1970,VALIUM
1971,VALGANCICLOVIR
1972,VALENAT
1973,VALEBO
1974,VALDOXAN 
1975,VALDISPERT
1976,VALCYTE
1977,VALCOTE
1978,VALOMEP
1979,VACUNA ANTIPOLIOMIELITICA ORAL TRIVALENTE TIPO SABIN
1980,VACUNA ANTIPOLIOMIELITICA INACTIVADA
1981,VACUNA ANTIPERTUSSIS CON TOXOIDES DIFTRICO Y TETANICO (DPT)
1982,URINORM
1983,URIMAX
1984,URICRIM
1985,UREADERM LACTATO
1986,URBASON
1987,URBAL
1988,URAPLEX
1989,URAPIDIL
1990,URALYT-URATO
1991,UNIPRAX
1992,UNIKET
1993,URISALIC
1994,UNIINE
1995,UNICAP TERAPUTICO
1996,UNICAP PEDIATRICO
1997,UNIBENESTAN
1998,UNIAKUM
1999,UNI-MASDIL
2000,UNASYN
2001,UNACILYN
2002,UMBRELLA
2003,ULUNAR BREEZHALER
2004,ULTRAVIST
2005,ULTRAMICINA
2006,UNIDAZOL
2007,URISAN
2008,URIVESC
2009,UROCIT
2010,VACUNA ANTINEUMOCOCCICA
2011,VACUNA ANTIMENINGOCO
2012,VACUNA ANTIINFLUENZA
2013,VACUNA ANTIHAEMOPHILUS INFLUENZAE TIPO B Y DPT
2014,VACUNA ANTIGRIPAL PASTEUR
2015,UVEIL-PS
2016,UVAGEN
2017,UVADEX
2018,UTROGESTAN
2019,UTEFOS
2020,UTABON
2021,URSOCHOL
2022,URSOBILANE
2023,URSITAN
2024,UROTROL
2025,UROSEPTIC
2026,UROREC
2027,URONID
2028,URONEFREX
2029,UROMUNAL
2030,UROMITEXAN
2031,UROLOSIN
2032,UROKINASE
2033,UROGRAFIN
2034,UROFOLITROPINA
2035,ULTRAFEN FORTE
2036,VAMIN
2037,TREOSTATIN
2038,TREMESAL
2039,TILODRIN INFANTIL
2040,TILODRIN
2041,TILKER
2042,TILIUM
2043,TILIA
2044,TILAZEM
2045,TILAVIST
2046,TILAD
2047,TIKLID
2048,TIGHUM
2049,TIGECICLINA
2050,TIMABAK
2051,TIFICAPE
2052,TIENAM
2053,TICOCIN
2054,TICLOPIDINA 
2055,TICINIL CALCIO
2056,TIBOCINA
2057,TIAPRIZAL
2058,TIAMINA
2059,TIAMAZOL
2060,TIALIN
2061,TIADIPONA
2062,THYROGEN
2063,TIETILPERAZINA
2064,THYRAX
2065,TIMOFTOL
2066,TIMOGLOBULINA
2067,TIRBAS
2068,TIPRANAVIR
2069,TIPLAC
2070,TIP
2071,TIOVA
2072,"TIOTROPIO, BROMURO DE"
2073,TIOTEPA
2074,TIORFAN
2075,TIOPENTAL SODICO
2076,TIONER
2077,TIOGUANINA
2078,TIMOGEL
2079,TIOFULVIN
2080,TIOCOLFEN
2081,TIOCOLCHICOXIDO
2082,TIOCOLCHICOSIDO
2083,TIOCHAX
2084,TIOBARBITAL
2085,TINTURA IODO 
2086,TINTURA DE IODO
2087,TINOX
2088,TINIDAZOL
2089,TINADERM
2090,TIMOLOL
2091,TIOCONAZOL 
2092,THYMANAX
2093,THROMBOCID
2094,THROMBESCINA
2095,TEROMOL 
2096,TERNADIN
2097,TERMOSAN
2098,TERMALGIN
2099,TERMALDINA
2100,TERLIPRESINA
2101,TERIPARATIDA
2102,TERFEX
2103,TERBUTALINA
2104,TERBINAFINA KERN
2105,TERBINAFINA
2106,TERPOSEN
2107,TERBICRYM
2108,TERBASMIN
2109,TERAZOSINA
2110,TERAUMON
2111,TERATOS MIEL
2112,TERATOS
2113,TERAGRIP
2114,TERAFLEM
2115,TERACE ZINC
2116,TEPOX-L
2117,TEPAZEPAN
2118,TEPADINA
2119,TERBIBICRYM
2120,TERRACORTRIL
2121,TERRAMICINA
2122,TERRAMICINA CON POLIMIXINA B
2123,THERVAN
2124,THERAFLU
2125,THERACAP
2126,THEOLAIR
2127,THEO-DUR
2128,TEYSUNO
2129,TEYDA
2130,TEVETEN
2131,TETUMAN
2132,TETRAXIM
2133,TETRALYSAL
2134,TETRACT-HIB
2135,TETRACICLINA
2136,TETRACAINA
2137,TETMODIS
2138,TETAVAX
2139,TESTOSTERONA
2140,TESTOPATCH
2141,TESTOGEL
2142,TESTIM
2143,TESTEX
2144,TESAVEL
2145,TESALIN
2146,TERYSOL
2147,TERTENSIF
2148,TIRITAS
2149,TRENTAL LP
2150,TIRODRIL
2151,TIROTROPINA ALFA
2152,TRAMAL
2153,TRAMADOL/PARACETAMOL
2154,TRAMADOL
2155,TRAMACIP
2156,TRAJENTA 
2157,TRAFLAN FORTE
2158,TRAFLAN
2159,TRADONAL 
2160,TRADOL
2161,TRACTURYL
2162,TRACTOCILE
2163,TRAMAL LONG
2164,TRACTIL
2165,TRACLEER
2166,TOXOLEN
2167,TOXOIDES TETANICO Y DIFTRICO (TD)
2168,TOXOIDE TETANICO PURIFICADO
2169,TOXOIDE TETANICO
2170,TOVIAZ
2171,TOVANOR
2172,TOUJEO
2173,TOSIDRIN
2174,TOSEINA
2175,TOS-MAI
2176,TRACRIUM
2177,TORPAS
2178,TRAMALIV
2179,TRANDATE
2180,TRECLINAC
2181,TRAZOGRAF
2182,TRAZODONA 
2183,TRAZINAC OFTENO
2184,TRAZIDEX UNGENA
2185,TRAZIDEX OFTENO
2186,TRAZEL OLIGOELEMENTOS
2187,TRAZEL
2188,TRAVOPROST
2189,TRAVEL WELL
2190,TRAVEGET
2191,TRAMINAL
2192,TRAVATAN
2193,TRAUMAPLANT
2194,TRASYLOLK
2195,TRASTUZUMAB
2196,TRAPARAC
2197,TRANXILIUM
2198,TRANXEN
2199,TRANSTEC
2200,TRANSMIN
2201,TRANKIMAZIN
2202,TRANGOREX
2203,TRANGOREX
2204,TRAUMEEL
2205,TORLASPORIN
2206,TORISEL
2207,TORASEMIDA 
2208,TOGEN
2209,TOFRANIL
2210,TODEX
2211,TODENAC
2212,TODALGIL
2213,TOCTINO
2214,TOBRINEB
2215,TOBREXAN
2216,TOBREX
2217,TOBRASOL
2218,TOBRANAX
2219,TOLBUTAMIDA
2220,TOBRAMICINA
2221,TOBRACORT
2222,TOBRABACT
2223,TOBRA
2224,TOBI
2225,TIVICAY
2226,TITANOREIN LIDOINA
2227,TISUDERMA
2228,TISSUCOL DUO
2229,TISSEEL
2230,TIROZOL
2231,TIROXINA/ TRIYODOTIRONINA
2232,TOBRADEX
2233,TOLNAFTAN
2234,TOLODRIN
2235,TOLTERODINA
2236,TORADOL
2237,TOPTEAR
2238,TOPOTEN
2239,TOPOTECAN
2240,TOPOMAX
2241,TOPITEC
2242,TOPISPRAY
2243,TOPIRAMATO
2244,TOPIONIC
2245,TOPIGEL
2246,TOPICTAL
2247,TOPIBRAIN
2248,TOPEMA
2249,TOPAMAX
2250,TOP TEAR
2251,TONUM
2252,TONOPAN
2253,TONLIT
2254,TONIMER
2255,TONIMAX
2256,TONICO 
2257,TON WAS
2258,TOMUDEXVial liof
2259,TOLURA
2260,TOLUCOMBI
2261,TIROTAX
2262,VAMLO
2263,VANCOMICINA
2264,VANDOL
2265,YELLOX
2266,YAZ
2267,YATROX
2268,YASNAL
2269,YASMINELLE
2270,YASMIN
2271,YAPREL
2272,YANTIL
2273,YALUSIL
2274,YAFIN
2275,XYREM
2276,YENDOL
2277,XYLONOR
2278,XYLOBENES
2279,XYDALBA
2280,XUMADOL
2281,XTRAIR
2282,XTANDI
2283,XORIM
2284,XOMOLIX
2285,XOLVAX
2286,XOLCLENE
2287,XOLAIR
2288,XOFIGO
2289,XYLON
2290,XILONIBSA
2291,YENTREVE
2292,YIRA
2293,ZANIPRESS
2294,ZANIDIP
2295,ZANAMIVIR
2296,ZANACODAR
2297,ZAMENE
2298,ZALTRAP
2299,ZALIT
2300,ZALERG
2301,ZALDIAR
2302,ZALASTA
2303,ZALAIN
2304,YERVOY
2305,ZAFIRLUKAST
2306,ZABART
2307,YURELAX
2308,YTTRIGA
2309,YTRACIS RADIOCO
2310,YONDELIS
2311,YONAL
2312,YOFOLVIT
2313,YODUK
2314,YODOCEFOL
2315,YODIQUER
2316,YODAFAR
2317,ZADITEN
2318,XILIARX
2319,XIGRIS
2320,XIGDUO
2321,X-PREP
2322,WOBENZYM N
2323,WINSTROL
2324,WILZIN
2325,WILLFACT
2326,WILATE
2327,WIBIL
2328,WETIRIN
2329,WELLVONE
2330,WELLBUTRIN
2331,WELBAN
2332,XADAGO
2333,WEIGHTLESS
2334,WARFARINA SODICA
2335,WAMPOLE
2336,VYTORIN
2337,VYNDAQEL
2338,VUSCOBRAS
2339,VOTUBIA
2340,VOTRIENT
2341,VOTAXIL
2342,VORICONAZOL 
2343,VORICONAZOL
2344,VORCUM
2345,WARTEC
2346,XAGRID
2347,XALACOM
2348,XALATAN
2349,XIFIA
2350,XICIL
2351,XIAPEX
2352,XGEVA
2353,XETIN
2354,XEROGRAX
2355,XERISTAR
2356,XERCLEAR
2357,XEPLION
2358,XEOMIN
2359,XENIL
2360,XENICAL
2361,XENETIX
2362,XELOR
2363,XELODA
2364,XELEVIA
2365,XELCIP
2366,XAZAL
2367,XATRAL OD
2368,XASMUN
2369,XARELTO
2370,XAMIOL
2371,XALUPRINE
2372,XALOCOM
2373,XALKORI
2374,ZANTAC
2375,VOLUVEN
2376,ZAPECINE
2377,ZARATOR
2378,ZOPINIL
2379,ZOPICLONA 
2380,ZOPICALMA
2381,ZOPERCIN
2382,ZONTRICON
2383,ZONISAMIDA
2384,ZONEGRAN
2385,ZOMORPH
2386,ZOMIG
2387,ZOMETA
2388,ZOMARIST
2389,ZORAC
2390,ZOMACTON
2391,ZOLRIDA
2392,ZOLPIDEX
2393,ZOLPIDEM 
2394,ZOLOFT
2395,ZOLMITRIPTAN 
2396,ZOLIVAL
2397,ZOLISTAN
2398,ZOLINDOL
2399,ZOLINA
2400,ZOLICO
2401,ZOLEDRA
2402,ZOLTUM
2403,ZOLDRIA
2404,ZOST
2405,ZOSUL
2406,ZYTRAM
2407,ZYTIGA
2408,ZYRTEC
2409,ZYPSILAN
2410,ZYPREXA
2411,ZYPADHERA
2412,ZYNTABAC
2413,ZYMARAN
2414,ZYLPEN
2415,ZYLORIC
2416,ZYLLT
2417,ZOSTAVAX
2418,ZYDELIG
2419,ZUTECTRA
2420,ZURIA
2421,ZUDENINA
2422,ZUCLOPENTIXOL
2423,ZUANTRIP
2424,ZUANDOL
2425,ZOXAVAL
2426,ZOVIRAX
2427,ZOVILABIAL
2428,ZOVICREM
2429,ZOVANTA
2430,ZYCLARA
2431,ZOLAFREN
2432,ZOLADEX
2433,ZOFRAN
2434,ZETIA
2435,ZESTRIL 
2436,ZESTORETIC
2437,ZERIT
2438,ZERBAXA
2439,ZENTEL
2440,ZENCEF
2441,ZENAVAN
2442,ZEMPLAR
2443,ZELIDERM
2444,ZELDOX
2445,ZEVALIN
2446,ZELBORAF
2447,ZEFFIX
2448,ZEEL T
2449,ZEBINIX
2450,ZAYASEL
2451,ZAVESCA
2452,ZAVEDOS
2453,ZASTEN
2454,ZARZIO
2455,ZARONTIN
2456,ZARELIS 
2457,ZAREDROP
2458,ZELAIKA
2459,ZEVTERA
2460,ZIAC
2461,ZIAGEN
2462,ZOFENIL
2463,ZOELY
2464,ZOCOR
2465,ZIVIR
2466,ZITROMAX
2467,ZITOXIL
2468,ZITAX
2469,ZIPRASIDONA
2470,ZIPRA
2471,ZINTREPID
2472,ZINOSAL
2473,ZINNAT
2474,ZINFORO
2475,ZINERYT
2476,ZINDACLIN
2477,ZINCATION
2478,ZINC Y FENILEFRINA
2479,ZINC
2480,ZINACEF
2481,ZIENAM
2482,ZIDOVUDINA
2483,ZIDOVAL
2484,ZIDOLAM
2485,ZIDOH
2486,ZIANAM
2487,ZAPRIS
2488,VOLUTSA
2489,VOLULYTE
2490,VOLTEN
2491,VERAPAMILO
2492,VERACOR
2493,VERACEF
2494,VEPESID
2495,VEPACEL
2496,VENTUS
2497,VENTOLIN
2498,VENTOALDO
2499,VENTIDE
2500,VENTICORT
2501,VENTAVIS
2502,VERDEVAL
2503,VENOTONIC
2504,VENORUTON
2505,VENOLEP
2506,VENOFUSIN BIRBONATO SODICO
2507,VENOFER
2508,VENOFER
2509,VENLAPINE 
2510,VENLAFAXINA
2511,VENLABRAIN 
2512,VENLA
2513,VENDAZOL
2514,VENDA
2515,VENOSMIL
2516,VENASTAT
2517,VEREGEN
2518,VERICIN
2519,VIAFLO CLORURO SODICO 
